fft_alpha,corner_energy,circular_power_ratio,fft_horz,fft_vert,label,filename,predicted
-1.4533687731184306,1.1827073097229004,0.6346166133880615,399.449462890625,489.9696960449219,Real,ILSVRC2012_val_00008156.JPEG,Fake
-1.221793572335926,1.0821707248687744,0.44743838906288147,339.5965881347656,333.2453308105469,Real,ILSVRC2012_val_00008161.JPEG,Fake
-1.4359379898437095,1.1824233531951904,0.6593252420425415,308.2229309082031,295.09417724609375,Real,ILSVRC2012_val_00008204.JPEG,Fake
-1.6431725592314494,1.0169081687927246,0.6897573471069336,701.3165893554688,559.0996704101562,Real,ILSVRC2012_val_00008205.JPEG,Fake
-1.863276202628699,0.7226346731185913,0.7712307572364807,419.3286437988281,552.3107299804688,Real,ILSVRC2012_val_00008210.JPEG,Fake
-1.3603367379360525,1.1015372276306152,0.5520897507667542,381.89385986328125,369.265625,Real,ILSVRC2012_val_00008221.JPEG,Fake
-1.2765877474090823,1.1159327030181885,0.5334360003471375,289.8341369628906,306.7333984375,Real,ILSVRC2012_val_00008227.JPEG,Fake
-1.5981523981647667,1.039631724357605,0.6760066747665405,516.151611328125,485.716552734375,Real,ILSVRC2012_val_00008233.JPEG,Fake
-1.4977846075274879,0.969589114189148,0.7066273093223572,492.05780029296875,671.0756225585938,Real,ILSVRC2012_val_00008240.JPEG,Fake
-1.6637202091114829,0.8964559435844421,0.7441746592521667,559.4285888671875,625.8355712890625,Real,ILSVRC2012_val_00008243.JPEG,Fake
-1.2919571925620157,1.1480977535247803,0.5430800914764404,426.172607421875,551.4620971679688,Real,ILSVRC2012_val_00008245.JPEG,Fake
-1.4598471253875562,1.1099867820739746,0.6461060047149658,450.0603942871094,652.6853637695312,Real,ILSVRC2012_val_00008248.JPEG,Fake
-1.6354072477415513,0.9333277344703674,0.7004509568214417,725.372314453125,307.87738037109375,Real,ILSVRC2012_val_00008249.JPEG,Fake
-1.6829216283850714,0.7917037010192871,0.7178772687911987,528.8870239257812,316.2808837890625,Real,ILSVRC2012_val_00008256.JPEG,Fake
-1.3955471115008276,1.1438612937927246,0.6289206147193909,577.1102294921875,760.2412109375,Real,ILSVRC2012_val_00008260.JPEG,Fake
-1.7247555978002318,0.8529794216156006,0.7294440269470215,191.22802734375,256.43768310546875,Real,ILSVRC2012_val_00008265.JPEG,Fake
-1.4578245572869626,0.9853178858757019,0.6413077116012573,496.686279296875,463.15289306640625,Real,ILSVRC2012_val_00008269.JPEG,Fake
-1.1897465946654004,1.0421148538589478,0.5729075074195862,370.8988342285156,364.9214782714844,Real,ILSVRC2012_val_00008288.JPEG,Fake
-1.4964154073853724,1.0844714641571045,0.6547954082489014,476.4000549316406,615.6123046875,Real,ILSVRC2012_val_00008299.JPEG,Fake
-1.5175029544667162,1.0313563346862793,0.6619980335235596,505.6738586425781,395.9996337890625,Real,ILSVRC2012_val_00008309.JPEG,Fake
-1.3217739351656446,1.0617502927780151,0.5965877771377563,395.4739074707031,946.1639404296875,Real,ILSVRC2012_val_00008318.JPEG,Fake
-1.3733199885726637,1.2396341562271118,0.5716330409049988,422.1083679199219,523.5599365234375,Real,ILSVRC2012_val_00008348.JPEG,Fake
-1.4723554514714925,1.034444808959961,0.6540751457214355,472.31427001953125,1018.2908935546875,Real,ILSVRC2012_val_00008361.JPEG,Fake
-1.5041906098404798,1.0971593856811523,0.6492588520050049,898.673095703125,712.4114379882812,Real,ILSVRC2012_val_00008363.JPEG,Fake
-1.2028655683937464,1.0969772338867188,0.49660399556159973,226.46080017089844,208.83502197265625,Real,ILSVRC2012_val_00008380.JPEG,Fake
-1.8570626347014838,0.7765539884567261,0.7779672145843506,432.0529479980469,410.2352600097656,Real,ILSVRC2012_val_00008419.JPEG,Fake
-1.2721847573232743,1.1138198375701904,0.5258297324180603,452.5968017578125,404.2384338378906,Real,ILSVRC2012_val_00008420.JPEG,Fake
-1.1874109131425519,1.221073031425476,0.48329252004623413,422.4953308105469,352.42303466796875,Real,ILSVRC2012_val_00008428.JPEG,Fake
-1.2080045550850869,1.4149398803710938,0.5218977928161621,481.27691650390625,453.4148254394531,Real,ILSVRC2012_val_00008437.JPEG,Fake
-1.290411402224851,1.2573305368423462,0.5154623985290527,325.9296875,690.149169921875,Real,ILSVRC2012_val_00008453.JPEG,Fake
-1.6605885332751114,0.9479118585586548,0.7138330340385437,472.6377258300781,649.9805908203125,Real,ILSVRC2012_val_00008471.JPEG,Fake
-1.5464878106497446,0.9233077764511108,0.6842077374458313,273.4656982421875,366.67950439453125,Real,ILSVRC2012_val_00008503.JPEG,Fake
-1.4222203047638018,1.2286914587020874,0.6247949004173279,494.6966247558594,408.2770690917969,Real,ILSVRC2012_val_00008513.JPEG,Fake
-1.5085158285412708,1.084670901298523,0.6311492323875427,204.376953125,210.82833862304688,Real,ILSVRC2012_val_00008546.JPEG,Fake
-1.6663554294573897,0.8401673436164856,0.7148280739784241,431.35491943359375,378.5020751953125,Real,ILSVRC2012_val_00008550.JPEG,Fake
-1.40657073002676,1.1599136590957642,0.6366071701049805,526.340576171875,1164.500732421875,Real,ILSVRC2012_val_00008573.JPEG,Fake
-1.5485582325349483,0.9878513813018799,0.6722145676612854,666.7485961914062,575.117919921875,Real,ILSVRC2012_val_00008577.JPEG,Fake
-1.4910419493954878,1.1485718488693237,0.675477147102356,1489.1258544921875,1303.4970703125,Real,ILSVRC2012_val_00008583.JPEG,Fake
-1.5836002457849017,0.7600051760673523,0.7419973611831665,546.8021850585938,623.8616333007812,Real,ILSVRC2012_val_00008603.JPEG,Fake
-1.3710088905605207,0.9822561740875244,0.6043534278869629,421.6800231933594,336.13751220703125,Real,ILSVRC2012_val_00008610.JPEG,Fake
-1.4574689597753077,1.1014147996902466,0.6259299516677856,392.32373046875,468.6290283203125,Real,ILSVRC2012_val_00008622.JPEG,Fake
-1.7525642378233433,0.9456487894058228,0.7547600269317627,388.150390625,467.8375549316406,Real,ILSVRC2012_val_00008647.JPEG,Fake
-1.8135858208434916,0.8592228889465332,0.7715399861335754,620.3634033203125,460.4808349609375,Real,ILSVRC2012_val_00008649.JPEG,Fake
-1.4618127205435103,1.0583844184875488,0.6515243649482727,573.1838989257812,592.4622802734375,Real,ILSVRC2012_val_00008653.JPEG,Fake
-1.8519624160005828,0.7883535623550415,0.7822701334953308,445.4293212890625,456.5226745605469,Real,ILSVRC2012_val_00008656.JPEG,Fake
-1.635598207398814,0.8982624411582947,0.7156672477722168,503.0990905761719,945.1656494140625,Real,ILSVRC2012_val_00008667.JPEG,Fake
-1.237218162734807,1.290698766708374,0.5003376007080078,337.29840087890625,442.28466796875,Real,ILSVRC2012_val_00008668.JPEG,Fake
-1.2318364609928922,1.227952241897583,0.5192780494689941,554.0751953125,398.02911376953125,Real,ILSVRC2012_val_00008679.JPEG,Fake
-1.6044535796393715,0.8883643746376038,0.7150535583496094,567.2247314453125,556.703125,Real,ILSVRC2012_val_00008710.JPEG,Fake
-1.7023557687916706,0.8169007301330566,0.732072114944458,572.2545166015625,461.90887451171875,Real,ILSVRC2012_val_00008724.JPEG,Fake
-1.5163808234792218,1.0295343399047852,0.6488282680511475,541.8345947265625,973.72314453125,Real,ILSVRC2012_val_00008728.JPEG,Fake
-1.5117923588525186,1.1089872121810913,0.6476860642433167,381.1743469238281,375.5634460449219,Real,ILSVRC2012_val_00008746.JPEG,Fake
-1.3061291546726326,0.9948986172676086,0.5483309626579285,312.1633605957031,400.9098205566406,Real,ILSVRC2012_val_00008756.JPEG,Fake
-1.628937005258237,1.1035008430480957,0.6988204121589661,533.9752807617188,762.7140502929688,Real,ILSVRC2012_val_00008762.JPEG,Fake
-1.4926986955733779,1.1489620208740234,0.627308189868927,386.3094787597656,514.791748046875,Real,ILSVRC2012_val_00008856.JPEG,Fake
-1.3986485948383791,1.269073486328125,0.5933821797370911,532.349365234375,528.3592529296875,Real,ILSVRC2012_val_00008869.JPEG,Fake
-1.4166809281665291,1.096390724182129,0.5855193138122559,231.0807647705078,228.74644470214844,Real,ILSVRC2012_val_00008888.JPEG,Fake
-1.358343062866433,1.0436688661575317,0.629564106464386,403.84637451171875,463.79931640625,Real,ILSVRC2012_val_00008940.JPEG,Fake
-1.9778982405282188,0.7039200663566589,0.8006042838096619,425.9190673828125,445.5977783203125,Real,ILSVRC2012_val_00008948.JPEG,Fake
-1.832206267973542,0.6970212459564209,0.7651408314704895,386.0921630859375,681.2257080078125,Real,ILSVRC2012_val_00008963.JPEG,Fake
-1.2094618663395424,1.259980320930481,0.529503583908081,456.68829345703125,575.6282348632812,Real,ILSVRC2012_val_00008981.JPEG,Fake
-1.442677053359346,1.0836507081985474,0.6554774045944214,654.0990600585938,631.2833251953125,Real,ILSVRC2012_val_00008987.JPEG,Fake
-1.4683967730755,0.9755617380142212,0.642673909664154,279.9232482910156,333.46966552734375,Real,ILSVRC2012_val_00009000.JPEG,Fake
-1.6396404025982234,0.9189971685409546,0.7022936344146729,456.10198974609375,547.4274291992188,Real,ILSVRC2012_val_00009013.JPEG,Fake
-1.608266517549541,1.0598338842391968,0.6823960542678833,393.79833984375,533.5011596679688,Real,ILSVRC2012_val_00009018.JPEG,Fake
-1.659452923084791,0.9019094109535217,0.7298661470413208,490.3720703125,583.5437622070312,Real,ILSVRC2012_val_00009023.JPEG,Fake
-1.5776243149640612,1.0816359519958496,0.6778377294540405,373.860107421875,350.22027587890625,Real,ILSVRC2012_val_00009081.JPEG,Fake
-1.4407546253713808,1.0558029413223267,0.6255614161491394,363.5950622558594,870.7664794921875,Real,ILSVRC2012_val_00009089.JPEG,Fake
-1.583318281783797,1.004775881767273,0.7102104425430298,448.53131103515625,621.7266845703125,Real,ILSVRC2012_val_00009125.JPEG,Fake
-1.4600733948862425,1.1757750511169434,0.6746493577957153,590.3972778320312,570.0284423828125,Real,ILSVRC2012_val_00009133.JPEG,Fake
-1.5228333967137102,0.974439263343811,0.64341801404953,338.5038146972656,410.56427001953125,Real,ILSVRC2012_val_00009175.JPEG,Fake
-1.4134373602712065,1.177087664604187,0.6147062182426453,515.7644653320312,581.2702026367188,Real,ILSVRC2012_val_00009181.JPEG,Fake
-1.5939959494761837,1.2158137559890747,0.6866223216056824,520.9425659179688,574.1627197265625,Real,ILSVRC2012_val_00009186.JPEG,Fake
-1.7231969548655364,0.7953392863273621,0.7300859689712524,271.65283203125,337.72259521484375,Real,ILSVRC2012_val_00009188.JPEG,Fake
-1.1159160822020142,1.380562424659729,0.48427823185920715,532.8846435546875,579.3975219726562,Real,ILSVRC2012_val_00009203.JPEG,Fake
-1.943899093233622,0.24176844954490662,0.8188275098800659,282.8046569824219,516.85986328125,Real,ILSVRC2012_val_00009208.JPEG,Fake
-1.8998554246138866,0.6927431225776672,0.7993127703666687,498.595947265625,588.9639892578125,Real,ILSVRC2012_val_00009209.JPEG,Fake
-1.4742210243300022,1.0442363023757935,0.6566811203956604,192.3538818359375,180.10330200195312,Real,ILSVRC2012_val_00009216.JPEG,Fake
-1.4640105716744147,1.1438862085342407,0.6678402423858643,739.728515625,542.9263305664062,Real,ILSVRC2012_val_00009231.JPEG,Fake
-1.5186510135941687,0.9418970942497253,0.6678670048713684,372.686767578125,369.9990234375,Real,ILSVRC2012_val_00009237.JPEG,Fake
-1.3290172900267663,1.1877009868621826,0.5551018118858337,312.85919189453125,257.519287109375,Real,ILSVRC2012_val_00009239.JPEG,Fake
-1.9100940746910573,0.5696200728416443,0.8525069355964661,748.1015014648438,674.249755859375,Real,ILSVRC2012_val_00009246.JPEG,Fake
-1.5597683269313476,0.7438781261444092,0.6770601272583008,442.5239562988281,560.1915893554688,Real,ILSVRC2012_val_00009274.JPEG,Fake
-1.5134706369242592,0.9878764152526855,0.6685455441474915,484.1829833984375,646.019287109375,Real,ILSVRC2012_val_00009276.JPEG,Fake
-1.4458333958757585,1.1597867012023926,0.6228529214859009,581.839111328125,739.6572265625,Real,ILSVRC2012_val_00009278.JPEG,Fake
-1.5064202895994399,0.875657320022583,0.6821629405021667,347.11456298828125,353.8441162109375,Real,ILSVRC2012_val_00009301.JPEG,Fake
-1.3777146196197148,1.107049822807312,0.6161206364631653,376.57977294921875,430.91748046875,Real,ILSVRC2012_val_00009303.JPEG,Fake
-1.4353313339106795,0.9720625877380371,0.6711660027503967,269.32440185546875,259.089599609375,Real,ILSVRC2012_val_00009309.JPEG,Fake
-1.473795965263528,1.0598970651626587,0.6372316479682922,374.36016845703125,407.9937438964844,Real,ILSVRC2012_val_00009312.JPEG,Fake
-1.6552459205337071,0.8596867918968201,0.748403012752533,347.5409240722656,378.46624755859375,Real,ILSVRC2012_val_00009327.JPEG,Fake
-1.4077395165557678,1.078120470046997,0.6430961489677429,649.4572143554688,616.250244140625,Real,ILSVRC2012_val_00009333.JPEG,Fake
-1.6196965617984338,1.046257734298706,0.7106078267097473,492.6083984375,452.2342834472656,Real,ILSVRC2012_val_00009352.JPEG,Fake
-1.864617598363833,0.6245379447937012,0.8031573295593262,423.391845703125,401.32464599609375,Real,ILSVRC2012_val_00009372.JPEG,Fake
-1.391373403994703,1.0334941148757935,0.5820217132568359,384.8726501464844,345.16748046875,Real,ILSVRC2012_val_00009373.JPEG,Fake
-1.5744464744188702,0.9721611142158508,0.6920132040977478,600.891845703125,394.50445556640625,Real,ILSVRC2012_val_00009377.JPEG,Fake
-1.1213056382316755,1.1554937362670898,0.5227788686752319,323.41949462890625,381.7795104980469,Real,ILSVRC2012_val_00009420.JPEG,Fake
-1.638144166322422,0.7863742113113403,0.7126086950302124,428.72845458984375,579.84912109375,Real,ILSVRC2012_val_00009423.JPEG,Fake
-1.3113430336039877,1.164996862411499,0.5484208464622498,475.6916809082031,454.6667785644531,Real,ILSVRC2012_val_00009427.JPEG,Fake
-1.7747937210663272,0.7548305988311768,0.7737981677055359,409.6580505371094,606.743896484375,Real,ILSVRC2012_val_00009435.JPEG,Fake
-1.3999195772152402,1.1412392854690552,0.5879581570625305,529.1307373046875,481.510009765625,Real,ILSVRC2012_val_00009439.JPEG,Fake
-1.2747085449109172,0.9785175919532776,0.4957846403121948,290.1978759765625,590.1624145507812,Real,ILSVRC2012_val_00009458.JPEG,Fake
-1.174608855273581,1.3507513999938965,0.5515804290771484,602.8218994140625,483.19110107421875,Real,ILSVRC2012_val_00009461.JPEG,Fake
-1.6172520450557335,1.1203433275222778,0.6889082789421082,424.59368896484375,526.8681030273438,Real,ILSVRC2012_val_00009466.JPEG,Fake
-1.4073534617332324,1.0169987678527832,0.6047804355621338,279.26776123046875,504.6695556640625,Real,ILSVRC2012_val_00009474.JPEG,Fake
-1.7998823137793416,0.7716629505157471,0.7752622961997986,395.3924560546875,327.74169921875,Real,ILSVRC2012_val_00009481.JPEG,Fake
-1.5790848242658795,1.019581913948059,0.7320005297660828,427.6260986328125,471.40289306640625,Real,ILSVRC2012_val_00009486.JPEG,Fake
-1.762665117657883,0.7504023313522339,0.7477545738220215,311.79156494140625,258.44061279296875,Real,ILSVRC2012_val_00009491.JPEG,Fake
-1.2389444677966603,1.20662260055542,0.5183621048927307,419.7115478515625,522.6925048828125,Real,ILSVRC2012_val_00009497.JPEG,Fake
-1.4036567351844043,1.1568950414657593,0.6097023487091064,896.1240234375,885.346923828125,Real,ILSVRC2012_val_00009510.JPEG,Fake
-1.675453564731547,0.8062271475791931,0.7150463461875916,350.7837829589844,777.4287109375,Real,ILSVRC2012_val_00009518.JPEG,Fake
-1.6696850289057061,0.9011469483375549,0.7054741978645325,480.16351318359375,514.9483032226562,Real,ILSVRC2012_val_00009527.JPEG,Fake
-1.3619951352969997,1.1980867385864258,0.6222649812698364,469.1966247558594,653.9263305664062,Real,ILSVRC2012_val_00009546.JPEG,Fake
-1.6420337201112727,0.9097434282302856,0.7520090341567993,731.9491577148438,615.0790405273438,Real,ILSVRC2012_val_00009560.JPEG,Fake
-1.4328297281116296,1.1554145812988281,0.6430850625038147,450.5926513671875,762.3460693359375,Real,ILSVRC2012_val_00009562.JPEG,Fake
-1.4931761276338051,1.0818657875061035,0.6674319505691528,579.03466796875,513.8139038085938,Real,ILSVRC2012_val_00009567.JPEG,Fake
-1.6294638962516717,1.0096673965454102,0.6957480311393738,501.8176574707031,548.8065185546875,Real,ILSVRC2012_val_00009569.JPEG,Fake
-1.717779556924845,1.0251737833023071,0.74537593126297,467.31231689453125,675.3485107421875,Real,ILSVRC2012_val_00009645.JPEG,Fake
-1.777282477102773,0.5696439743041992,0.7706681489944458,358.34552001953125,548.0527954101562,Real,ILSVRC2012_val_00009729.JPEG,Fake
-1.4374343009593147,1.0987530946731567,0.6201416254043579,469.3973388671875,575.1483154296875,Real,ILSVRC2012_val_00009757.JPEG,Fake
-1.5798945308864256,0.9635234475135803,0.6723547577857971,317.52178955078125,423.08087158203125,Real,ILSVRC2012_val_00009760.JPEG,Fake
-1.3636700134751811,1.0341427326202393,0.5947617888450623,110.14561462402344,122.49986267089844,Real,ILSVRC2012_val_00009763.JPEG,Fake
-1.546585238482309,0.9954296946525574,0.672458291053772,393.53082275390625,587.1537475585938,Real,ILSVRC2012_val_00009765.JPEG,Fake
-1.4624330308485525,1.0788193941116333,0.6402739882469177,621.533935546875,595.9774780273438,Real,ILSVRC2012_val_00009767.JPEG,Fake
-1.4323318331682742,1.0459322929382324,0.5884089469909668,383.45281982421875,516.505859375,Real,ILSVRC2012_val_00009792.JPEG,Fake
-1.0141433996499412,1.3865346908569336,0.429242342710495,336.73345947265625,387.7657775878906,Real,ILSVRC2012_val_00009814.JPEG,Fake
-1.0912445175263235,1.3473986387252808,0.42543238401412964,204.49676513671875,344.5011901855469,Real,ILSVRC2012_val_00009827.JPEG,Fake
-1.8510885814121252,0.620506763458252,0.8070009350776672,587.4149169921875,729.989501953125,Real,ILSVRC2012_val_00009834.JPEG,Fake
-1.6620497159367777,1.1694927215576172,0.6981914639472961,538.7515869140625,545.5989990234375,Real,ILSVRC2012_val_00009849.JPEG,Fake
-1.895206633417121,0.6406069993972778,0.7949050664901733,413.677490234375,333.9493713378906,Real,ILSVRC2012_val_00009854.JPEG,Fake
-1.3440893705298023,1.177814245223999,0.5681116580963135,371.876953125,411.9989013671875,Real,ILSVRC2012_val_00009859.JPEG,Fake
-1.7559916722269924,0.706183671951294,0.7522244453430176,435.0989074707031,746.6468505859375,Real,ILSVRC2012_val_00009881.JPEG,Fake
-1.5810499277886867,1.106971263885498,0.6647478938102722,552.9449462890625,643.39013671875,Real,ILSVRC2012_val_00009888.JPEG,Fake
-1.386548293845109,1.0527905225753784,0.5889188647270203,127.22879791259766,183.53118896484375,Real,ILSVRC2012_val_00009896.JPEG,Fake
-1.2193333012634773,1.338683009147644,0.5166012048721313,389.03326416015625,694.9720458984375,Real,ILSVRC2012_val_00009903.JPEG,Fake
-1.2221778380052377,1.268240213394165,0.505027711391449,822.0281372070312,424.17205810546875,Real,ILSVRC2012_val_00009918.JPEG,Fake
-1.6138670774297448,0.7514553070068359,0.6874721050262451,444.4933776855469,402.39501953125,Real,ILSVRC2012_val_00009934.JPEG,Fake
-1.7552450818010739,0.8226140737533569,0.7360294461250305,295.5698547363281,396.2093200683594,Real,ILSVRC2012_val_00009940.JPEG,Fake
-1.6969698088832545,0.7851040363311768,0.7328619360923767,394.44879150390625,328.0357971191406,Real,ILSVRC2012_val_00009946.JPEG,Fake
-1.1292276293443604,1.2932721376419067,0.5366712808609009,392.8819274902344,425.8821105957031,Real,ILSVRC2012_val_00009964.JPEG,Fake
-1.491037186041752,1.1812772750854492,0.6366139650344849,374.9860534667969,500.99090576171875,Real,ILSVRC2012_val_00009988.JPEG,Fake
-1.6180832256432964,0.887528657913208,0.6883765459060669,396.64019775390625,492.812744140625,Real,ILSVRC2012_val_00010007.JPEG,Fake
-1.237091991156345,1.2378883361816406,0.5223130583763123,636.123291015625,768.5285034179688,Real,ILSVRC2012_val_00010008.JPEG,Fake
-1.5509152521613805,0.9932835102081299,0.6959286332130432,1040.952392578125,1067.760009765625,Real,ILSVRC2012_val_00010028.JPEG,Fake
-1.5337914921016065,0.9946022033691406,0.6508791446685791,382.1565246582031,411.7372741699219,Real,ILSVRC2012_val_00010041.JPEG,Fake
-1.5430441769510386,1.0016107559204102,0.6862391233444214,445.19573974609375,378.27423095703125,Real,ILSVRC2012_val_00010051.JPEG,Fake
-1.11298248695355,1.4330785274505615,0.47524189949035645,523.6389770507812,684.1951904296875,Real,ILSVRC2012_val_00010053.JPEG,Fake
-1.310470554192946,1.0257136821746826,0.6053470969200134,248.69459533691406,331.50433349609375,Real,ILSVRC2012_val_00010064.JPEG,Fake
-1.1597052628052709,1.339638113975525,0.5072024464607239,379.2774658203125,429.060546875,Real,ILSVRC2012_val_00010068.JPEG,Fake
-1.5203207047430194,0.9818499088287354,0.6838067770004272,857.9594116210938,1053.124755859375,Real,ILSVRC2012_val_00010078.JPEG,Fake
-1.1534130737822115,1.3903005123138428,0.47593578696250916,430.9889831542969,425.50811767578125,Real,ILSVRC2012_val_00010093.JPEG,Fake
-1.5915072858569637,0.9466080665588379,0.7057593464851379,538.011962890625,497.688232421875,Real,ILSVRC2012_val_00010105.JPEG,Fake
-1.593727850278946,0.794815719127655,0.7108721137046814,373.3697204589844,547.94189453125,Real,ILSVRC2012_val_00010119.JPEG,Fake
-1.1800512434802677,1.243351697921753,0.4807354211807251,474.7872009277344,358.29669189453125,Real,ILSVRC2012_val_00010128.JPEG,Fake
-1.1810434432863746,1.3647764921188354,0.4949517846107483,574.9657592773438,515.8628540039062,Real,ILSVRC2012_val_00010150.JPEG,Fake
-1.2203140821806986,1.2945207357406616,0.5241326689720154,388.6576232910156,432.36053466796875,Real,ILSVRC2012_val_00010208.JPEG,Fake
-1.8493447035177228,0.7288686037063599,0.7888312339782715,574.5935668945312,647.7758178710938,Real,ILSVRC2012_val_00010216.JPEG,Fake
-1.6561097472249873,0.8601402640342712,0.7281023263931274,446.6080322265625,913.3592529296875,Real,ILSVRC2012_val_00010261.JPEG,Fake
-1.4491588649412854,1.0732817649841309,0.6327865719795227,461.2350158691406,1034.6827392578125,Real,ILSVRC2012_val_00010271.JPEG,Fake
-1.2042667905463584,1.4041857719421387,0.5127354264259338,433.53094482421875,437.1401062011719,Real,ILSVRC2012_val_00010280.JPEG,Fake
-1.9502888029777112,0.7826806306838989,0.7958402633666992,433.1027526855469,443.6842041015625,Real,ILSVRC2012_val_00010297.JPEG,Fake
-1.0546855275715517,1.4419207572937012,0.4662761688232422,440.2061462402344,444.42144775390625,Real,ILSVRC2012_val_00010308.JPEG,Fake
-1.5229535655210436,1.1055421829223633,0.6664109230041504,341.154541015625,417.35321044921875,Real,ILSVRC2012_val_00010316.JPEG,Fake
-1.070306693516568,1.4103617668151855,0.39945441484451294,569.3800048828125,515.896240234375,Real,ILSVRC2012_val_00010318.JPEG,Fake
-1.4001672872072264,0.9932478666305542,0.634494960308075,353.5456848144531,1093.76123046875,Real,ILSVRC2012_val_00010344.JPEG,Fake
-1.595302282670397,0.8367295861244202,0.6950898170471191,610.64599609375,905.9613037109375,Real,ILSVRC2012_val_00010374.JPEG,Fake
-1.0931937315271367,1.4509072303771973,0.4773259162902832,437.1764831542969,430.6051025390625,Real,ILSVRC2012_val_00010457.JPEG,Fake
-1.1484182086043748,1.3503456115722656,0.4828908145427704,520.0889892578125,463.79498291015625,Real,ILSVRC2012_val_00010477.JPEG,Fake
-1.6615305323747034,0.98307204246521,0.6958555579185486,363.5657043457031,383.5205078125,Real,ILSVRC2012_val_00010482.JPEG,Fake
-1.3910957253538037,1.1888203620910645,0.6268251538276672,603.734375,691.7083740234375,Real,ILSVRC2012_val_00010498.JPEG,Fake
-1.5649092742838888,0.8555256128311157,0.7170164585113525,388.4356689453125,639.24755859375,Real,ILSVRC2012_val_00010515.JPEG,Fake
-1.4126949850899748,1.0487456321716309,0.6442631483078003,290.50567626953125,407.7042236328125,Real,ILSVRC2012_val_00010516.JPEG,Fake
-1.2520761700950627,1.2032554149627686,0.5798405408859253,445.4324645996094,473.9754943847656,Real,ILSVRC2012_val_00010533.JPEG,Fake
-1.7584181924072522,0.7896244525909424,0.7412096261978149,422.5085144042969,515.8145751953125,Real,ILSVRC2012_val_00010538.JPEG,Fake
-1.5153181348804514,0.9849329590797424,0.6593019962310791,603.8228149414062,981.502197265625,Real,ILSVRC2012_val_00010548.JPEG,Fake
-1.242332725185513,1.3317008018493652,0.5218303203582764,488.2581787109375,688.4386596679688,Real,ILSVRC2012_val_00010562.JPEG,Fake
-1.9030491023670137,0.7434805035591125,0.7939183115959167,406.39044189453125,508.43084716796875,Real,ILSVRC2012_val_00010564.JPEG,Fake
-1.6667054902568859,0.8493599891662598,0.7148270606994629,424.17437744140625,578.2752685546875,Real,ILSVRC2012_val_00010568.JPEG,Fake
-1.5690633545777604,0.923324704170227,0.7126051187515259,403.0958557128906,521.2053833007812,Real,ILSVRC2012_val_00010591.JPEG,Fake
-1.7544707662618924,0.7525032758712769,0.7519201040267944,547.759521484375,523.5118408203125,Real,ILSVRC2012_val_00010646.JPEG,Fake
-1.7469766519517336,0.8285397291183472,0.7434505820274353,434.1855163574219,492.27484130859375,Real,ILSVRC2012_val_00010676.JPEG,Fake
-1.6702610916559937,1.1241998672485352,0.7175004482269287,438.95025634765625,427.5394287109375,Real,ILSVRC2012_val_00010695.JPEG,Fake
-1.833157411062206,0.6650485992431641,0.8003867268562317,664.41943359375,557.371826171875,Real,ILSVRC2012_val_00010699.JPEG,Fake
-1.0644422843004262,1.200659990310669,0.5249033570289612,377.39715576171875,443.8929748535156,Real,ILSVRC2012_val_00010725.JPEG,Fake
-1.525686059938743,1.1142923831939697,0.6440196633338928,629.602294921875,474.99810791015625,Real,ILSVRC2012_val_00010727.JPEG,Fake
-1.5901639417482905,1.1418824195861816,0.6588867902755737,322.5874328613281,545.88037109375,Real,ILSVRC2012_val_00010759.JPEG,Fake
-1.8565154541880733,0.5436115860939026,0.7898575067520142,631.9840698242188,570.974609375,Real,ILSVRC2012_val_00010788.JPEG,Fake
-1.4570803870322182,1.039360761642456,0.6240249872207642,437.3376159667969,411.6391296386719,Real,ILSVRC2012_val_00010790.JPEG,Fake
-1.4034683891653408,1.2426282167434692,0.5907993912696838,327.347900390625,363.21331787109375,Real,ILSVRC2012_val_00010797.JPEG,Fake
-1.5021353219813691,1.0522234439849854,0.6469579935073853,623.0376586914062,661.3950805664062,Real,ILSVRC2012_val_00010799.JPEG,Fake
-1.1433636043094235,1.3986736536026,0.5478845238685608,664.1278076171875,571.0738525390625,Real,ILSVRC2012_val_00010801.JPEG,Fake
-1.681734686027868,0.9035161733627319,0.7339843511581421,777.3314208984375,588.0834350585938,Real,ILSVRC2012_val_00010832.JPEG,Fake
-1.5547124883122931,0.8627800941467285,0.688148021697998,291.5335998535156,410.7239074707031,Real,ILSVRC2012_val_00010844.JPEG,Fake
-1.2432385900392038,1.3316258192062378,0.5542827248573303,522.7646484375,823.85205078125,Real,ILSVRC2012_val_00010854.JPEG,Fake
-1.7722029673394035,0.7834193110466003,0.7431296110153198,457.9884033203125,482.76251220703125,Real,ILSVRC2012_val_00010876.JPEG,Fake
-1.5377209385471942,1.0908743143081665,0.6519286036491394,401.545166015625,497.0341796875,Real,ILSVRC2012_val_00010889.JPEG,Fake
-1.5573851226755462,1.0153508186340332,0.6478443145751953,378.4891357421875,523.0860595703125,Real,ILSVRC2012_val_00010925.JPEG,Fake
-1.6325743084132132,0.9213871955871582,0.7339047193527222,619.1087036132812,609.511474609375,Real,ILSVRC2012_val_00010926.JPEG,Fake
-1.34849495485211,1.084254264831543,0.5982279777526855,365.97039794921875,656.0311889648438,Real,ILSVRC2012_val_00010941.JPEG,Fake
-1.2813679906877389,1.2916030883789062,0.555298924446106,700.6336669921875,702.6068115234375,Real,ILSVRC2012_val_00010958.JPEG,Fake
